Status,Progress,Duration (in seconds),Finished...4,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,gender,education,employment,employed_job,ethnic,religion,religion_DO_1,religion_DO_2,religion_DO_3,religion_DO_4,religion_DO_5,religion_DO_6,income,governorate,emigrate_thoughts,emigrated,emigrate_country,immigrate_country,pol_ideo_1,pol_ideo_other_1,pol_ideo_other_2,pol_ideo_other_3,pol_ideo_other_4,pol_ideo_other_5,pol_ideo_other_6,pol_ideo_other_7,kais_direct,kais_rr,connections_self_1,connections_benefit_1,connections_meeting_1,vote_pres,party,entrep_pay_bribes_1,gov_pos_role,blame_crisis_1,blame_crisis_2,blame_crisis_3,blame_crisis_4,blame_crisis_5,blame_crisis_6,blame_crisis_7,blame_crisis_8,blame_crisis_9,traits1a,traits1b,country_surv,Create New Field or Choose From Dropdown...,traits2a,traits2b,traits3a,traits3b,traits4a,traits4b,Language,Finished...69,surveychannel,FL_36_DO_FL_37,FL_36_DO_FL_38,FL_36_DO_FL_56,FL_73_DO_FL_74,FL_73_DO_FL_75,FL_73_DO_FL_76,FL_78_DO_FL_79,FL_78_DO_FL_80,FL_78_DO_FL_81,FL_63_DO_saied_nonsensitive,FL_63_DO_saied_sensitive,FL_25_DO_PrimeControl,FL_25_DO_PrimePolitics,consent_agree
IP Address,100,83207,TRUE,R_A7iCU6BQXkpFMGd,R_2fd39eaTiuitUIT,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,6,3,1,2,5,4,2800 TND to 5500 TND,Tunis,Yes,No,NA,NA,40,80,62,30,20,10,10,0,NA,Both statements are true OR neither is true.,3,8,0,Yes,No,19,Somewhat agree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,317,TRUE,R_3j9fPeJb5QJIOmW,R_yknEdKhuB2LW90Z,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,1,3,4,5,2,6,500 TND to 1400 TND,Tunis,No,NA,NA,NA,70,70,80,34,90,15,25,29,Yes,NA,0,NA,0,No,No,0,Somewhat disagree,2,4,3,6,5,9,8,7,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,1180,TRUE,R_2woRdEYCA4BMAPD,R_1r1w7btZfYpnfXW,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Homemaker,NA,Berber,Atheist/Non-religious,5,4,1,2,3,6,0 to 500 TND,Tunis,Yes,No,NA,NA,20,100,100,100,100,100,100,100,No,NA,NA,NA,NA,No,No,1,Strongly disagree,2,6,7,4,3,8,9,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,578,TRUE,R_1F95qI2EBVJlZVk,R_27V9VJ61LwXqhLT,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Student,NA,Berber,Muslim,2,6,5,4,1,3,0 to 500 TND,Ben Arous,Yes,No,NA,NA,31,40,40,0,100,NA,70,52,NA,Both statements are true OR neither is true.,1,0,0,Yes,No,0,Strongly disagree,3,4,8,6,5,9,7,2,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1333,TRUE,R_2Qt8HjMZSDGIgFS,R_T1mGy2XHzndEy09,email,FR,NA,NA,NA,NA,NA,Male,Secondary,Pensioner/retired/disabled,NA,Arab,Muslim,3,1,4,6,5,2,500 TND to 1400 TND,Gabès,No,NA,NA,NA,NA,100,45,55,100,NA,NA,46,NA,One of the two statements is true.,2,NA,5,Yes,No,7,Somewhat agree,1,5,7,3,4,8,6,2,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1506,TRUE,R_PuECxTCuRwUeDPX,R_3qjxs2DvuKYx9Kg,gl,FR,NA,NA,NA,NA,NA,Female,Post secondary or equivalent,Unemployed,NA,NA,Christian,1,6,4,2,5,3,0 to 500 TND,Ariana,No,NA,NA,NA,76,83,78,80,81,85,87,58,NA,Both statements are true OR neither is true.,NA,NA,NA,No,No,NA,Somewhat disagree,2,1,3,6,5,7,4,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1452,TRUE,R_Y9p8s8vXR7RZcJz,R_1Q3F2SsN0qVexw7,gl,FR,NA,NA,NA,NA,NA,Male,Post secondary or equivalent,Employed,Employee,Arab,Muslim,1,5,3,2,6,4,1400 TND to 2800 TND,Ariana,Yes,No,NA,NA,58,80,43,17,100,NA,27,40,No,NA,0,NA,1,Yes,No,0,Somewhat agree,5,2,3,7,4,9,8,6,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1664,TRUE,R_sRxddoQJuJf3uo1,R_2Qo0I3J1kH3Uhfc,gl,FR,NA,NA,NA,NA,NA,Female,University,Other,NA,NA,Muslim,4,3,6,2,5,1,2800 TND to 5500 TND,Sousse,Yes,No,NA,NA,25,40,70,NA,90,NA,NA,NA,No,NA,NA,NA,NA,Yes,No,NA,Somewhat disagree,2,5,4,6,7,8,9,1,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1230,TRUE,R_116qNvQMUxEeAD3,R_D5VQnsCF1q1JTuV,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Other,NA,Berber,Atheist/Non-religious,1,3,4,6,5,2,1400 TND to 2800 TND,Sidi Bouzid,Yes,No,NA,NA,9,100,51,10,100,100,80,80,Yes,NA,4,0,4,No,Yes,NA,Strongly disagree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,7388,TRUE,R_2dRvcCcwjZH7yXE,R_2fC1SwfGPVqlKif,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,2,4,3,6,1,5,2800 TND to 5500 TND,Sousse,No,NA,NA,NA,27,26,68,80,80,24,NA,29,NA,One of the two statements is true.,1,1,1,Yes,No,NA,Strongly Agree,4,2,9,7,6,8,5,3,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,516,TRUE,R_VIFmRJv2KQvpkNH,R_Rlb4nKRpz43fgfD,gl,EN,NA,NA,NA,NA,NA,Male,Post secondary or equivalent,Employed,Employee,Arab,Muslim,2,4,5,1,3,6,500 TND to 1400 TND,Nabeul,Yes,No,NA,NA,NA,32,14,16,0,2,15,NA,NA,Both statements are true OR neither is true.,NA,NA,NA,No,No,NA,Somewhat disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,whatsapp,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,604,TRUE,R_1S3FWLd1INtMqe5,R_W8vav4qQdMttuoh,gl,FR,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,Arab,Muslim,1,3,2,6,4,5,0 to 500 TND,Kasserine,Yes,No,NA,NA,69,90,38,18,0,0,1,0,No,NA,9,5,9,Yes,No,NA,Somewhat disagree,6,1,8,5,2,9,4,7,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1049,TRUE,R_1CrNDGbISA1DoQc,R_vOGDWsQYSpU6IcV,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Student,NA,Arab,Muslim,2,1,3,4,5,6,0 to 500 TND,Sfax,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,No,NA,NA,NA,NA,Yes,No,NA,Somewhat agree,3,2,9,6,5,8,7,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,2315,TRUE,R_qI8zWOag9ZGhp1D,R_2UauBOfcofeTzJq,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,1,4,3,2,6,5,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,60,70,70,61,91,75,26,NA,No,NA,6,1,5,No,No,NA,Somewhat disagree,2,3,7,6,4,9,8,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,979,TRUE,R_22mgzehWLjTFinn,R_6kQBJetyfXflk6l,gl,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Other,NA,Berber,Atheist/Non-religious,1,4,2,3,6,5,5500 TND to 13500 TND,Tunis,Yes,Yes,Tunisia,France,24,91,62,37,100,14,33,35,No,NA,3,1,0,Yes,No,6,Strongly disagree,9,2,3,8,4,6,7,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,764,TRUE,R_2Tt0i5HfNB2yqTI,R_2aQ3mFg5tXikWiZ,gl,AR,NA,NA,NA,NA,NA,Female,Postgraduate,Homemaker,NA,Arab,Muslim,3,4,1,2,6,5,0 to 500 TND,Ariana,Yes,No,NA,NA,31,75,38,33,73,37,17,28,Yes,NA,1,7,6,Yes,No,NA,Strongly disagree,3,1,4,6,5,8,9,7,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,172377,TRUE,R_2sT2HGzzDbP1fDC,R_2ASyBTJJwVZIN6D,gl,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,1,2,5,3,6,4,1400 TND to 2800 TND,Monastir,No,NA,NA,NA,71,73,82,44,44,66,86,50,NA,One of the two statements is true.,5,3,NA,Yes,No,NA,Somewhat agree,3,4,2,1,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,98577,TRUE,R_O9b24cASO2YuKjv,R_1Kg68sKeMTJjBhS,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,2,1,4,3,6,5,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,30,60,40,50,90,40,11,81,No,NA,2,0,6,Yes,No,1,Somewhat agree,2,8,7,3,1,9,4,5,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1388,TRUE,R_22srXh7La5C4wMR,R_1JXFAXKkGkSl6zL,email,FR,NA,NA,NA,NA,NA,Male,Secondary,Other,NA,Arab,Muslim,5,3,1,6,2,4,1400 TND to 2800 TND,Sousse,Yes,No,NA,NA,50,52,60,80,1,36,92,96,NA,One of the two statements is true.,1,0,1,No,No,16,Strongly disagree,1,2,8,9,5,7,6,3,4,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,11291,TRUE,R_2V9YxeQWKrAp2uG,R_3NJvJ5aJcIytXUE,gl,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,2,4,5,3,6,1,500 TND to 1400 TND,Gabès,Yes,No,NA,NA,69,29,20,16,19,0,12,26,NA,One of the two statements is true.,2,5,3,No,No,54,Strongly disagree,1,2,5,3,4,9,8,7,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,whatsapp,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,643,TRUE,R_2zB02ZXVNwepSFK,R_272VmfLJbDllWEI,email,FR,NA,NA,NA,NA,NA,Male,University,Employed,"Own account, self-employed",Arab,Muslim,6,5,2,4,1,3,1400 TND to 2800 TND,Tunis,No,NA,NA,NA,50,NA,NA,11,16,NA,70,35,NA,One of the two statements is true.,2,4,NA,Yes,No,2,Strongly disagree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,759,TRUE,R_1eWXYbvefuCUZ4n,R_1rGMH81Wn6fHgeR,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,2,3,6,1,5,4,2800 TND to 5500 TND,Le Kef,Yes,No,NA,NA,70,100,85,66,0,0,0,0,No,NA,4,5,5,No,No,22,Somewhat agree,1,6,7,4,3,9,8,5,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,833,TRUE,R_2pRJHtqgQMMUP8a,R_3q7JpzDb7n3MoGE,email,FR,NA,NA,NA,NA,NA,Female,University,Other,NA,Arab,Muslim,5,3,2,4,1,6,1400 TND to 2800 TND,Tunis,Yes,No,NA,NA,31,83,26,7,76,10,10,15,NA,Both statements are true OR neither is true.,3,0,NA,Yes,No,40,Strongly disagree,2,4,1,7,8,5,9,3,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,795,TRUE,R_3juhYqklb8JUyI1,R_3lxeJ6m8a6iHSdR,email,AR,NA,NA,NA,NA,NA,Male,University,Unemployed,NA,Berber,Muslim,6,4,1,2,3,5,0 to 500 TND,Médenine,Yes,No,NA,NA,90,65,20,15,0,0,0,0,NA,Both statements are true OR neither is true.,NA,NA,1,No,No,0,Somewhat agree,1,2,7,6,3,8,4,9,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,947,TRUE,R_2tyDNIDS8spyfa3,R_1OZBEAPTTC0f64f,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Employed,Employee,Arab,Muslim,1,6,2,5,4,3,1400 TND to 2800 TND,Gabès,Yes,No,NA,NA,18,68,42,14,70,25,8,11,NA,Both statements are true OR neither is true.,6,3,8,Yes,No,39,Somewhat disagree,1,4,2,6,5,3,7,9,8,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1047,TRUE,R_2Vpzfm17kKQiJv5,R_21zbyJnkihPXe85,email,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,3,1,2,6,4,5,2800 TND to 5500 TND,Gabès,Yes,No,NA,NA,50,50,75,1,0,50,20,20,No,NA,5,4,0,Yes,No,30,Somewhat disagree,3,1,8,7,4,9,6,2,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,480,TRUE,R_1hAyc11zQ0O9qej,R_3I4dj5sJmJsXb39,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Berber,Muslim,4,5,6,3,2,1,500 TND to 1400 TND,Tunis,No,NA,NA,NA,20,80,90,60,100,40,90,100,No,NA,0,NA,0,No,No,10,Strongly disagree,7,1,4,5,6,9,8,3,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,690,TRUE,R_1dKdBZiEjI5BH3U,R_cON3szL6VfidLDX,email,FR,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Berber,Muslim,1,5,6,4,2,3,500 TND to 1400 TND,Le Kef,Yes,No,NA,NA,11,18,40,40,100,70,67,20,No,NA,NA,NA,0,Yes,No,2,Somewhat agree,2,4,9,7,3,6,8,5,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,2218,TRUE,R_qyyj06jx6oZyeDn,R_3PAG8O040NarcIz,email,EN,NA,NA,NA,NA,NA,Male,University,Employed,Employee,Berber,Atheist/Non-religious,1,2,6,3,4,5,500 TND to 1400 TND,Mannouba,Yes,No,NA,NA,21,90,45,75,50,66,40,36,NA,One of the two statements is true.,4,1,3,No,No,24,Somewhat disagree,6,4,5,7,9,2,8,3,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,911,TRUE,R_URR1xMPGQkYogEh,R_OCG7LYDlmasZj2x,email,FR,NA,NA,NA,NA,NA,Male,None,Other,NA,NA,Atheist/Non-religious,6,4,3,1,5,2,0 to 500 TND,Tunis,Yes,No,NA,NA,83,88,76,NA,NA,NA,NA,NA,NA,One of the two statements is true.,4,7,1,No,No,0,Strongly Agree,1,2,9,4,5,6,7,8,3,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1126,TRUE,R_32L0t1EscfkFA6r,R_SJHDZR0rhjhe7L3,email,EN,NA,NA,NA,NA,NA,Male,University,Employed,"Own account, self-employed",Berber,Muslim,5,6,2,3,4,1,0 to 500 TND,Mannouba,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both statements are true OR neither is true.,NA,NA,10,No,No,NA,Somewhat disagree,4,7,6,2,1,9,8,3,5,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,755,TRUE,R_pJVZxZJ7pYkPfm9,R_1EgqYx2x12qu5L5,email,FR,NA,NA,NA,NA,NA,Female,University,Employed,Employee,NA,Muslim,2,6,5,1,3,4,1400 TND to 2800 TND,Kairouan,No,NA,NA,NA,NA,52,100,100,100,100,63,100,No,NA,NA,NA,6,No,No,33,Strongly disagree,2,3,9,6,4,7,5,8,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,849,TRUE,R_24pjKE2YS4BqBS7,R_1IzsTjdHRLXLNqM,email,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,3,6,5,1,2,4,2800 TND to 5500 TND,Ariana,No,NA,NA,NA,24,90,70,30,100,10,20,1,Yes,NA,NA,NA,5,Yes,No,NA,Somewhat disagree,2,4,3,7,6,5,8,1,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,I agree
IP Address,100,988,TRUE,R_1MPPMxkAQKE5tCg,R_bEFseyWUJCnuZax,email,FR,NA,NA,NA,NA,NA,Male,University,Pensioner/retired/disabled,NA,Arab,Muslim,6,3,4,2,1,5,500 TND to 1400 TND,Tunis,No,NA,NA,NA,NA,83,84,12,33,96,28,32,NA,One of the two statements is true.,NA,NA,1,Yes,No,8,Strongly disagree,6,2,3,5,4,8,7,1,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,429,TRUE,R_DvspU8WXnhIdPpL,R_2ALkUyfHLMSirSa,email,FR,NA,NA,NA,NA,NA,Female,University,Student,NA,Arab,Muslim,6,5,4,3,1,2,500 TND to 1400 TND,Sfax,Yes,No,NA,NA,80,50,50,NA,100,3,94,NA,No,NA,7,5,5,Yes,No,32,Strongly disagree,1,6,7,3,5,8,9,4,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,642,TRUE,R_2PoLIROA3ZuHeLT,R_3kNC9D0oUoWq0tU,email,EN,NA,NA,NA,NA,NA,Male,University,Employed,"Own account, self-employed",Arab,Muslim,4,6,2,1,3,5,2800 TND to 5500 TND,Tunis,Yes,No,NA,NA,36,100,83,55,100,100,8,NA,NA,Both statements are true OR neither is true.,NA,NA,8,No,No,9,Somewhat disagree,3,1,4,9,5,8,6,7,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,36108,TRUE,R_10PFqbziN1BkI8X,R_1FnuDXBpwddLmEN,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Other,NA,NA,Muslim,4,6,5,3,2,1,13500 TND to 27000 TND,Ariana,No,NA,NA,NA,51,51,0,0,0,51,51,0,NA,Both statements are true OR neither is true.,9,9,9,Yes,No,1,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,587,TRUE,R_3Do8rLQj44tuyTH,R_3q9jRHTGEBQ9n8n,email,FR,NA,NA,NA,NA,NA,Male,Post secondary or equivalent,Employed,Employee,Arab,Muslim,5,3,6,4,1,2,500 TND to 1400 TND,Tataouine,Yes,Yes,Libyan Arab Jamahiriya,Turkey,66,35,12,4,0,1,8,34,NA,One of the two statements is true.,5,3,1,No,Yes,23,Somewhat disagree,4,3,1,5,6,7,8,9,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,I agree
IP Address,100,782,TRUE,R_2P5Nthb41W8Ypyo,R_pJKxG5Kk38A4tWx,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Other,NA,Arab,Muslim,1,6,3,4,2,5,2800 TND to 5500 TND,Bizerte,Yes,No,NA,NA,60,NA,NA,42,60,59,71,40,No,NA,NA,NA,3,Yes,No,80,Somewhat disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,41617,TRUE,R_2y4zaMQ6UqXnctM,R_3g4JmrjgffRdpEW,email,FR,NA,NA,NA,NA,NA,Female,Secondary,Employed,Employee,Arab,Muslim,2,4,1,6,5,3,2800 TND to 5500 TND,Ariana,Yes,Yes,Switzerland,Tunisia,62,55,NA,81,100,60,100,NA,No,NA,1,1,1,No,No,NA,Somewhat agree,2,6,7,3,5,8,9,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1276,TRUE,R_paUe2BZBLUi1809,R_1n1lHe4Ff9tTZDd,email,FR,NA,NA,NA,NA,NA,Female,Secondary,Pensioner/retired/disabled,NA,Arab,Muslim,4,5,3,6,2,1,500 TND to 1400 TND,Tunis,Yes,No,NA,NA,67,79,31,20,0,52,76,88,NA,NA,6,5,0,Yes,No,30,Strongly Agree,2,3,7,5,6,8,9,4,1,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,540,TRUE,R_1eyOUEoQw1cf5MW,R_2zirdZdrv6KsYSD,email,FR,NA,NA,NA,NA,NA,Female,University,Employed,Employee,Berber,Muslim,5,3,2,1,4,6,5500 TND to 13500 TND,Tunis,Yes,No,NA,NA,1,82,41,16,100,100,11,0,NA,Both statements are true OR neither is true.,8,1,1,Yes,No,71,Strongly Agree,1,2,3,4,5,6,7,8,9,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1704,TRUE,R_3nNPmea4scyllWG,R_31ZVO0TVMYB1kiq,email,FR,NA,NA,NA,NA,NA,Female,Postgraduate,Employed,Employee,Arab,Muslim,2,6,1,3,5,4,500 TND to 1400 TND,Tunis,No,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,No,25,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,I agree
IP Address,100,1080,TRUE,R_29idBysklsz4zJT,R_3W2IzkeZDgmEH1T,email,FR,NA,NA,NA,NA,NA,Male,Postgraduate,Pensioner/retired/disabled,NA,Arab,Muslim,4,2,6,5,1,3,1400 TND to 2800 TND,Kairouan,No,NA,NA,NA,70,70,35,30,79,21,23,25,NA,One of the two statements is true.,4,2,1,Yes,No,1,Somewhat disagree,2,3,8,4,1,9,7,5,6,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,FR,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,I agree
IP Address,100,1101,TRUE,R_3k4x4W8E33kzsi4,R_39NwLiZAbZfjgnT,email,EN,NA,NA,NA,NA,NA,Female,University,Student,NA,NA,Muslim,6,1,5,2,3,4,500 TND to 1400 TND,Mannouba,Yes,No,NA,NA,32,38,49,NA,NA,NA,NA,NA,No,NA,0,NA,0,Yes,No,NA,Somewhat disagree,4,8,7,3,1,9,5,6,2,NA,NA,Tunisie,NA,NA,NA,NA,NA,NA,NA,EN,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,I agree
